C:\Users\DHANANJAY\OneDrive\Desktop\finding-lanes\Drive_log\IMG\center_2021_04_08_11_12_25_103.jpg, C:\Users\DHANANJAY\OneDrive\Desktop\finding-lanes\Drive_log\IMG\left_2021_04_08_11_12_25_103.jpg, C:\Users\DHANANJAY\OneDrive\Desktop\finding-lanes\Drive_log\IMG\right_2021_04_08_11_12_25_103.jpg,-0.1549281,1,0,13.11563
C:\Users\DHANANJAY\OneDrive\Desktop\finding-lanes\Drive_log\IMG\center_2021_04_08_11_12_25_207.jpg, C:\Users\DHANANJAY\OneDrive\Desktop\finding-lanes\Drive_log\IMG\left_2021_04_08_11_12_25_207.jpg, C:\Users\DHANANJAY\OneDrive\Desktop\finding-lanes\Drive_log\IMG\right_2021_04_08_11_12_25_207.jpg,-0.1726746,1,0,14.05651
C:\Users\DHANANJAY\OneDrive\Desktop\finding-lanes\Drive_log\IMG\center_2021_04_08_11_12_25_313.jpg, C:\Users\DHANANJAY\OneDrive\Desktop\finding-lanes\Drive_log\IMG\left_2021_04_08_11_12_25_313.jpg, C:\Users\DHANANJAY\OneDrive\Desktop\finding-lanes\Drive_log\IMG\right_2021_04_08_11_12_25_313.jpg,0,1,0,15.46553
C:\Users\DHANANJAY\OneDrive\Desktop\finding-lanes\Drive_log\IMG\center_2021_04_08_11_12_25_413.jpg, C:\Users\DHANANJAY\OneDrive\Desktop\finding-lanes\Drive_log\IMG\left_2021_04_08_11_12_25_413.jpg, C:\Users\DHANANJAY\OneDrive\Desktop\finding-lanes\Drive_log\IMG\right_2021_04_08_11_12_25_413.jpg,0,1,0,16.25738
C:\Users\DHANANJAY\OneDrive\Desktop\finding-lanes\Drive_log\IMG\center_2021_04_08_11_12_25_519.jpg, C:\Users\DHANANJAY\OneDrive\Desktop\finding-lanes\Drive_log\IMG\left_2021_04_08_11_12_25_519.jpg, C:\Users\DHANANJAY\OneDrive\Desktop\finding-lanes\Drive_log\IMG\right_2021_04_08_11_12_25_519.jpg,0,1,0,17.54556
C:\Users\DHANANJAY\OneDrive\Desktop\finding-lanes\Drive_log\IMG\center_2021_04_08_11_12_25_620.jpg, C:\Users\DHANANJAY\OneDrive\Desktop\finding-lanes\Drive_log\IMG\left_2021_04_08_11_12_25_620.jpg, C:\Users\DHANANJAY\OneDrive\Desktop\finding-lanes\Drive_log\IMG\right_2021_04_08_11_12_25_620.jpg,0,1,0,18.76257
C:\Users\DHANANJAY\OneDrive\Desktop\finding-lanes\Drive_log\IMG\center_2021_04_08_11_12_25_721.jpg, C:\Users\DHANANJAY\OneDrive\Desktop\finding-lanes\Drive_log\IMG\left_2021_04_08_11_12_25_721.jpg, C:\Users\DHANANJAY\OneDrive\Desktop\finding-lanes\Drive_log\IMG\right_2021_04_08_11_12_25_721.jpg,0,1,0,19.64452
C:\Users\DHANANJAY\OneDrive\Desktop\finding-lanes\Drive_log\IMG\center_2021_04_08_11_12_25_827.jpg, C:\Users\DHANANJAY\OneDrive\Desktop\finding-lanes\Drive_log\IMG\left_2021_04_08_11_12_25_827.jpg, C:\Users\DHANANJAY\OneDrive\Desktop\finding-lanes\Drive_log\IMG\right_2021_04_08_11_12_25_827.jpg,0,1,0,20.76381
C:\Users\DHANANJAY\OneDrive\Desktop\finding-lanes\Drive_log\IMG\center_2021_04_08_11_12_25_933.jpg, C:\Users\DHANANJAY\OneDrive\Desktop\finding-lanes\Drive_log\IMG\left_2021_04_08_11_12_25_933.jpg, C:\Users\DHANANJAY\OneDrive\Desktop\finding-lanes\Drive_log\IMG\right_2021_04_08_11_12_25_933.jpg,-0.2309574,1,0,21.67257
C:\Users\DHANANJAY\OneDrive\Desktop\finding-lanes\Drive_log\IMG\center_2021_04_08_11_12_26_033.jpg, C:\Users\DHANANJAY\OneDrive\Desktop\finding-lanes\Drive_log\IMG\left_2021_04_08_11_12_26_033.jpg, C:\Users\DHANANJAY\OneDrive\Desktop\finding-lanes\Drive_log\IMG\right_2021_04_08_11_12_26_033.jpg,0,1,0,22.69386
C:\Users\DHANANJAY\OneDrive\Desktop\finding-lanes\Drive_log\IMG\center_2021_04_08_11_12_26_136.jpg, C:\Users\DHANANJAY\OneDrive\Desktop\finding-lanes\Drive_log\IMG\left_2021_04_08_11_12_26_136.jpg, C:\Users\DHANANJAY\OneDrive\Desktop\finding-lanes\Drive_log\IMG\right_2021_04_08_11_12_26_136.jpg,0,1,0,23.85788
C:\Users\DHANANJAY\OneDrive\Desktop\finding-lanes\Drive_log\IMG\center_2021_04_08_11_12_26_239.jpg, C:\Users\DHANANJAY\OneDrive\Desktop\finding-lanes\Drive_log\IMG\left_2021_04_08_11_12_26_239.jpg, C:\Users\DHANANJAY\OneDrive\Desktop\finding-lanes\Drive_log\IMG\right_2021_04_08_11_12_26_239.jpg,0,1,0,24.8222
C:\Users\DHANANJAY\OneDrive\Desktop\finding-lanes\Drive_log\IMG\center_2021_04_08_11_12_26_340.jpg, C:\Users\DHANANJAY\OneDrive\Desktop\finding-lanes\Drive_log\IMG\left_2021_04_08_11_12_26_340.jpg, C:\Users\DHANANJAY\OneDrive\Desktop\finding-lanes\Drive_log\IMG\right_2021_04_08_11_12_26_340.jpg,0,1,0,25.78158
C:\Users\DHANANJAY\OneDrive\Desktop\finding-lanes\Drive_log\IMG\center_2021_04_08_11_12_26_443.jpg, C:\Users\DHANANJAY\OneDrive\Desktop\finding-lanes\Drive_log\IMG\left_2021_04_08_11_12_26_443.jpg, C:\Users\DHANANJAY\OneDrive\Desktop\finding-lanes\Drive_log\IMG\right_2021_04_08_11_12_26_443.jpg,-0.2929437,1,0,26.68532
C:\Users\DHANANJAY\OneDrive\Desktop\finding-lanes\Drive_log\IMG\center_2021_04_08_11_12_26_547.jpg, C:\Users\DHANANJAY\OneDrive\Desktop\finding-lanes\Drive_log\IMG\left_2021_04_08_11_12_26_547.jpg, C:\Users\DHANANJAY\OneDrive\Desktop\finding-lanes\Drive_log\IMG\right_2021_04_08_11_12_26_547.jpg,-0.3976842,1,0,27.47273
C:\Users\DHANANJAY\OneDrive\Desktop\finding-lanes\Drive_log\IMG\center_2021_04_08_11_12_26_647.jpg, C:\Users\DHANANJAY\OneDrive\Desktop\finding-lanes\Drive_log\IMG\left_2021_04_08_11_12_26_647.jpg, C:\Users\DHANANJAY\OneDrive\Desktop\finding-lanes\Drive_log\IMG\right_2021_04_08_11_12_26_647.jpg,-0.1118817,1,0,28.40267
C:\Users\DHANANJAY\OneDrive\Desktop\finding-lanes\Drive_log\IMG\center_2021_04_08_11_12_26_749.jpg, C:\Users\DHANANJAY\OneDrive\Desktop\finding-lanes\Drive_log\IMG\left_2021_04_08_11_12_26_749.jpg, C:\Users\DHANANJAY\OneDrive\Desktop\finding-lanes\Drive_log\IMG\right_2021_04_08_11_12_26_749.jpg,0,1,0,29.31162
C:\Users\DHANANJAY\OneDrive\Desktop\finding-lanes\Drive_log\IMG\center_2021_04_08_11_12_26_851.jpg, C:\Users\DHANANJAY\OneDrive\Desktop\finding-lanes\Drive_log\IMG\left_2021_04_08_11_12_26_851.jpg, C:\Users\DHANANJAY\OneDrive\Desktop\finding-lanes\Drive_log\IMG\right_2021_04_08_11_12_26_851.jpg,0,1,0,30.18412
C:\Users\DHANANJAY\OneDrive\Desktop\finding-lanes\Drive_log\IMG\center_2021_04_08_11_12_26_953.jpg, C:\Users\DHANANJAY\OneDrive\Desktop\finding-lanes\Drive_log\IMG\left_2021_04_08_11_12_26_953.jpg, C:\Users\DHANANJAY\OneDrive\Desktop\finding-lanes\Drive_log\IMG\right_2021_04_08_11_12_26_953.jpg,0,1,0,30.19031
C:\Users\DHANANJAY\OneDrive\Desktop\finding-lanes\Drive_log\IMG\center_2021_04_08_11_12_27_056.jpg, C:\Users\DHANANJAY\OneDrive\Desktop\finding-lanes\Drive_log\IMG\left_2021_04_08_11_12_27_056.jpg, C:\Users\DHANANJAY\OneDrive\Desktop\finding-lanes\Drive_log\IMG\right_2021_04_08_11_12_27_056.jpg,0,1,0,30.19023
C:\Users\DHANANJAY\OneDrive\Desktop\finding-lanes\Drive_log\IMG\center_2021_04_08_11_12_27_158.jpg, C:\Users\DHANANJAY\OneDrive\Desktop\finding-lanes\Drive_log\IMG\left_2021_04_08_11_12_27_158.jpg, C:\Users\DHANANJAY\OneDrive\Desktop\finding-lanes\Drive_log\IMG\right_2021_04_08_11_12_27_158.jpg,-0.09244379,1,0,30.18826
C:\Users\DHANANJAY\OneDrive\Desktop\finding-lanes\Drive_log\IMG\center_2021_04_08_11_12_27_262.jpg, C:\Users\DHANANJAY\OneDrive\Desktop\finding-lanes\Drive_log\IMG\left_2021_04_08_11_12_27_262.jpg, C:\Users\DHANANJAY\OneDrive\Desktop\finding-lanes\Drive_log\IMG\right_2021_04_08_11_12_27_262.jpg,-0.3874464,1,0,30.15648
C:\Users\DHANANJAY\OneDrive\Desktop\finding-lanes\Drive_log\IMG\center_2021_04_08_11_12_27_363.jpg, C:\Users\DHANANJAY\OneDrive\Desktop\finding-lanes\Drive_log\IMG\left_2021_04_08_11_12_27_363.jpg, C:\Users\DHANANJAY\OneDrive\Desktop\finding-lanes\Drive_log\IMG\right_2021_04_08_11_12_27_363.jpg,-0.1192836,1,0,30.19173
C:\Users\DHANANJAY\OneDrive\Desktop\finding-lanes\Drive_log\IMG\center_2021_04_08_11_12_27_465.jpg, C:\Users\DHANANJAY\OneDrive\Desktop\finding-lanes\Drive_log\IMG\left_2021_04_08_11_12_27_465.jpg, C:\Users\DHANANJAY\OneDrive\Desktop\finding-lanes\Drive_log\IMG\right_2021_04_08_11_12_27_465.jpg,0,1,0,30.18928
C:\Users\DHANANJAY\OneDrive\Desktop\finding-lanes\Drive_log\IMG\center_2021_04_08_11_12_27_569.jpg, C:\Users\DHANANJAY\OneDrive\Desktop\finding-lanes\Drive_log\IMG\left_2021_04_08_11_12_27_569.jpg, C:\Users\DHANANJAY\OneDrive\Desktop\finding-lanes\Drive_log\IMG\right_2021_04_08_11_12_27_569.jpg,0,1,0,30.19023
C:\Users\DHANANJAY\OneDrive\Desktop\finding-lanes\Drive_log\IMG\center_2021_04_08_11_12_27_671.jpg, C:\Users\DHANANJAY\OneDrive\Desktop\finding-lanes\Drive_log\IMG\left_2021_04_08_11_12_27_671.jpg, C:\Users\DHANANJAY\OneDrive\Desktop\finding-lanes\Drive_log\IMG\right_2021_04_08_11_12_27_671.jpg,0,1,0,30.1903
C:\Users\DHANANJAY\OneDrive\Desktop\finding-lanes\Drive_log\IMG\center_2021_04_08_11_12_27_777.jpg, C:\Users\DHANANJAY\OneDrive\Desktop\finding-lanes\Drive_log\IMG\left_2021_04_08_11_12_27_777.jpg, C:\Users\DHANANJAY\OneDrive\Desktop\finding-lanes\Drive_log\IMG\right_2021_04_08_11_12_27_777.jpg,0,1,0,30.19028
C:\Users\DHANANJAY\OneDrive\Desktop\finding-lanes\Drive_log\IMG\center_2021_04_08_11_12_27_880.jpg, C:\Users\DHANANJAY\OneDrive\Desktop\finding-lanes\Drive_log\IMG\left_2021_04_08_11_12_27_880.jpg, C:\Users\DHANANJAY\OneDrive\Desktop\finding-lanes\Drive_log\IMG\right_2021_04_08_11_12_27_880.jpg,-0.3097944,1,0,30.16666
C:\Users\DHANANJAY\OneDrive\Desktop\finding-lanes\Drive_log\IMG\center_2021_04_08_11_12_27_984.jpg, C:\Users\DHANANJAY\OneDrive\Desktop\finding-lanes\Drive_log\IMG\left_2021_04_08_11_12_27_984.jpg, C:\Users\DHANANJAY\OneDrive\Desktop\finding-lanes\Drive_log\IMG\right_2021_04_08_11_12_27_984.jpg,-0.2718798,1,0,30.18495
C:\Users\DHANANJAY\OneDrive\Desktop\finding-lanes\Drive_log\IMG\center_2021_04_08_11_12_28_088.jpg, C:\Users\DHANANJAY\OneDrive\Desktop\finding-lanes\Drive_log\IMG\left_2021_04_08_11_12_28_088.jpg, C:\Users\DHANANJAY\OneDrive\Desktop\finding-lanes\Drive_log\IMG\right_2021_04_08_11_12_28_088.jpg,0,1,0,30.18728
C:\Users\DHANANJAY\OneDrive\Desktop\finding-lanes\Drive_log\IMG\center_2021_04_08_11_12_28_191.jpg, C:\Users\DHANANJAY\OneDrive\Desktop\finding-lanes\Drive_log\IMG\left_2021_04_08_11_12_28_191.jpg, C:\Users\DHANANJAY\OneDrive\Desktop\finding-lanes\Drive_log\IMG\right_2021_04_08_11_12_28_191.jpg,0,1,0,30.18988
C:\Users\DHANANJAY\OneDrive\Desktop\finding-lanes\Drive_log\IMG\center_2021_04_08_11_12_28_296.jpg, C:\Users\DHANANJAY\OneDrive\Desktop\finding-lanes\Drive_log\IMG\left_2021_04_08_11_12_28_296.jpg, C:\Users\DHANANJAY\OneDrive\Desktop\finding-lanes\Drive_log\IMG\right_2021_04_08_11_12_28_296.jpg,0,1,0,30.19034
C:\Users\DHANANJAY\OneDrive\Desktop\finding-lanes\Drive_log\IMG\center_2021_04_08_11_12_28_396.jpg, C:\Users\DHANANJAY\OneDrive\Desktop\finding-lanes\Drive_log\IMG\left_2021_04_08_11_12_28_396.jpg, C:\Users\DHANANJAY\OneDrive\Desktop\finding-lanes\Drive_log\IMG\right_2021_04_08_11_12_28_396.jpg,0,1,0,30.19029
C:\Users\DHANANJAY\OneDrive\Desktop\finding-lanes\Drive_log\IMG\center_2021_04_08_11_12_28_501.jpg, C:\Users\DHANANJAY\OneDrive\Desktop\finding-lanes\Drive_log\IMG\left_2021_04_08_11_12_28_501.jpg, C:\Users\DHANANJAY\OneDrive\Desktop\finding-lanes\Drive_log\IMG\right_2021_04_08_11_12_28_501.jpg,0,1,0,30.19027
C:\Users\DHANANJAY\OneDrive\Desktop\finding-lanes\Drive_log\IMG\center_2021_04_08_11_12_28_603.jpg, C:\Users\DHANANJAY\OneDrive\Desktop\finding-lanes\Drive_log\IMG\left_2021_04_08_11_12_28_603.jpg, C:\Users\DHANANJAY\OneDrive\Desktop\finding-lanes\Drive_log\IMG\right_2021_04_08_11_12_28_603.jpg,-0.0156348,1,0,30.19021
C:\Users\DHANANJAY\OneDrive\Desktop\finding-lanes\Drive_log\IMG\center_2021_04_08_11_12_28_706.jpg, C:\Users\DHANANJAY\OneDrive\Desktop\finding-lanes\Drive_log\IMG\left_2021_04_08_11_12_28_706.jpg, C:\Users\DHANANJAY\OneDrive\Desktop\finding-lanes\Drive_log\IMG\right_2021_04_08_11_12_28_706.jpg,-0.325534,1,0,30.16425
C:\Users\DHANANJAY\OneDrive\Desktop\finding-lanes\Drive_log\IMG\center_2021_04_08_11_12_28_809.jpg, C:\Users\DHANANJAY\OneDrive\Desktop\finding-lanes\Drive_log\IMG\left_2021_04_08_11_12_28_809.jpg, C:\Users\DHANANJAY\OneDrive\Desktop\finding-lanes\Drive_log\IMG\right_2021_04_08_11_12_28_809.jpg,-0.03559323,1,0,30.1905
C:\Users\DHANANJAY\OneDrive\Desktop\finding-lanes\Drive_log\IMG\center_2021_04_08_11_12_28_911.jpg, C:\Users\DHANANJAY\OneDrive\Desktop\finding-lanes\Drive_log\IMG\left_2021_04_08_11_12_28_911.jpg, C:\Users\DHANANJAY\OneDrive\Desktop\finding-lanes\Drive_log\IMG\right_2021_04_08_11_12_28_911.jpg,0,1,0,30.18991
C:\Users\DHANANJAY\OneDrive\Desktop\finding-lanes\Drive_log\IMG\center_2021_04_08_11_12_29_015.jpg, C:\Users\DHANANJAY\OneDrive\Desktop\finding-lanes\Drive_log\IMG\left_2021_04_08_11_12_29_015.jpg, C:\Users\DHANANJAY\OneDrive\Desktop\finding-lanes\Drive_log\IMG\right_2021_04_08_11_12_29_015.jpg,0,1,0,30.19027
C:\Users\DHANANJAY\OneDrive\Desktop\finding-lanes\Drive_log\IMG\center_2021_04_08_11_12_29_118.jpg, C:\Users\DHANANJAY\OneDrive\Desktop\finding-lanes\Drive_log\IMG\left_2021_04_08_11_12_29_118.jpg, C:\Users\DHANANJAY\OneDrive\Desktop\finding-lanes\Drive_log\IMG\right_2021_04_08_11_12_29_118.jpg,0,1,0,30.19026
C:\Users\DHANANJAY\OneDrive\Desktop\finding-lanes\Drive_log\IMG\center_2021_04_08_11_12_29_220.jpg, C:\Users\DHANANJAY\OneDrive\Desktop\finding-lanes\Drive_log\IMG\left_2021_04_08_11_12_29_220.jpg, C:\Users\DHANANJAY\OneDrive\Desktop\finding-lanes\Drive_log\IMG\right_2021_04_08_11_12_29_220.jpg,-0.1298421,1,0,30.18597
C:\Users\DHANANJAY\OneDrive\Desktop\finding-lanes\Drive_log\IMG\center_2021_04_08_11_12_29_322.jpg, C:\Users\DHANANJAY\OneDrive\Desktop\finding-lanes\Drive_log\IMG\left_2021_04_08_11_12_29_322.jpg, C:\Users\DHANANJAY\OneDrive\Desktop\finding-lanes\Drive_log\IMG\right_2021_04_08_11_12_29_322.jpg,-0.3761949,1,0,30.16022
C:\Users\DHANANJAY\OneDrive\Desktop\finding-lanes\Drive_log\IMG\center_2021_04_08_11_12_29_424.jpg, C:\Users\DHANANJAY\OneDrive\Desktop\finding-lanes\Drive_log\IMG\left_2021_04_08_11_12_29_424.jpg, C:\Users\DHANANJAY\OneDrive\Desktop\finding-lanes\Drive_log\IMG\right_2021_04_08_11_12_29_424.jpg,-0.07243057,1,0,30.19125
C:\Users\DHANANJAY\OneDrive\Desktop\finding-lanes\Drive_log\IMG\center_2021_04_08_11_12_29_528.jpg, C:\Users\DHANANJAY\OneDrive\Desktop\finding-lanes\Drive_log\IMG\left_2021_04_08_11_12_29_528.jpg, C:\Users\DHANANJAY\OneDrive\Desktop\finding-lanes\Drive_log\IMG\right_2021_04_08_11_12_29_528.jpg,0,1,0,30.18961
C:\Users\DHANANJAY\OneDrive\Desktop\finding-lanes\Drive_log\IMG\center_2021_04_08_11_12_29_629.jpg, C:\Users\DHANANJAY\OneDrive\Desktop\finding-lanes\Drive_log\IMG\left_2021_04_08_11_12_29_629.jpg, C:\Users\DHANANJAY\OneDrive\Desktop\finding-lanes\Drive_log\IMG\right_2021_04_08_11_12_29_629.jpg,0,1,0,30.19022
C:\Users\DHANANJAY\OneDrive\Desktop\finding-lanes\Drive_log\IMG\center_2021_04_08_11_12_29_731.jpg, C:\Users\DHANANJAY\OneDrive\Desktop\finding-lanes\Drive_log\IMG\left_2021_04_08_11_12_29_731.jpg, C:\Users\DHANANJAY\OneDrive\Desktop\finding-lanes\Drive_log\IMG\right_2021_04_08_11_12_29_731.jpg,-0.1219257,1,0,30.18747
C:\Users\DHANANJAY\OneDrive\Desktop\finding-lanes\Drive_log\IMG\center_2021_04_08_11_12_29_834.jpg, C:\Users\DHANANJAY\OneDrive\Desktop\finding-lanes\Drive_log\IMG\left_2021_04_08_11_12_29_834.jpg, C:\Users\DHANANJAY\OneDrive\Desktop\finding-lanes\Drive_log\IMG\right_2021_04_08_11_12_29_834.jpg,-0.4290117,1,0,30.15212
C:\Users\DHANANJAY\OneDrive\Desktop\finding-lanes\Drive_log\IMG\center_2021_04_08_11_12_29_936.jpg, C:\Users\DHANANJAY\OneDrive\Desktop\finding-lanes\Drive_log\IMG\left_2021_04_08_11_12_29_936.jpg, C:\Users\DHANANJAY\OneDrive\Desktop\finding-lanes\Drive_log\IMG\right_2021_04_08_11_12_29_936.jpg,-0.1698135,1,0,30.19242
C:\Users\DHANANJAY\OneDrive\Desktop\finding-lanes\Drive_log\IMG\center_2021_04_08_11_12_30_041.jpg, C:\Users\DHANANJAY\OneDrive\Desktop\finding-lanes\Drive_log\IMG\left_2021_04_08_11_12_30_041.jpg, C:\Users\DHANANJAY\OneDrive\Desktop\finding-lanes\Drive_log\IMG\right_2021_04_08_11_12_30_041.jpg,0,1,0,30.18858
C:\Users\DHANANJAY\OneDrive\Desktop\finding-lanes\Drive_log\IMG\center_2021_04_08_11_12_30_142.jpg, C:\Users\DHANANJAY\OneDrive\Desktop\finding-lanes\Drive_log\IMG\left_2021_04_08_11_12_30_142.jpg, C:\Users\DHANANJAY\OneDrive\Desktop\finding-lanes\Drive_log\IMG\right_2021_04_08_11_12_30_142.jpg,0,1,0,30.19009
C:\Users\DHANANJAY\OneDrive\Desktop\finding-lanes\Drive_log\IMG\center_2021_04_08_11_12_30_245.jpg, C:\Users\DHANANJAY\OneDrive\Desktop\finding-lanes\Drive_log\IMG\left_2021_04_08_11_12_30_245.jpg, C:\Users\DHANANJAY\OneDrive\Desktop\finding-lanes\Drive_log\IMG\right_2021_04_08_11_12_30_245.jpg,-0.2125797,1,0,30.18071
C:\Users\DHANANJAY\OneDrive\Desktop\finding-lanes\Drive_log\IMG\center_2021_04_08_11_12_30_349.jpg, C:\Users\DHANANJAY\OneDrive\Desktop\finding-lanes\Drive_log\IMG\left_2021_04_08_11_12_30_349.jpg, C:\Users\DHANANJAY\OneDrive\Desktop\finding-lanes\Drive_log\IMG\right_2021_04_08_11_12_30_349.jpg,-0.4385529,1,0,30.15413
C:\Users\DHANANJAY\OneDrive\Desktop\finding-lanes\Drive_log\IMG\center_2021_04_08_11_12_30_452.jpg, C:\Users\DHANANJAY\OneDrive\Desktop\finding-lanes\Drive_log\IMG\left_2021_04_08_11_12_30_452.jpg, C:\Users\DHANANJAY\OneDrive\Desktop\finding-lanes\Drive_log\IMG\right_2021_04_08_11_12_30_452.jpg,-0.1439448,1,0,30.1927
C:\Users\DHANANJAY\OneDrive\Desktop\finding-lanes\Drive_log\IMG\center_2021_04_08_11_12_30_557.jpg, C:\Users\DHANANJAY\OneDrive\Desktop\finding-lanes\Drive_log\IMG\left_2021_04_08_11_12_30_557.jpg, C:\Users\DHANANJAY\OneDrive\Desktop\finding-lanes\Drive_log\IMG\right_2021_04_08_11_12_30_557.jpg,0,1,0,30.18941
C:\Users\DHANANJAY\OneDrive\Desktop\finding-lanes\Drive_log\IMG\center_2021_04_08_11_12_30_659.jpg, C:\Users\DHANANJAY\OneDrive\Desktop\finding-lanes\Drive_log\IMG\left_2021_04_08_11_12_30_659.jpg, C:\Users\DHANANJAY\OneDrive\Desktop\finding-lanes\Drive_log\IMG\right_2021_04_08_11_12_30_659.jpg,0,1,0,30.19025
C:\Users\DHANANJAY\OneDrive\Desktop\finding-lanes\Drive_log\IMG\center_2021_04_08_11_12_30_759.jpg, C:\Users\DHANANJAY\OneDrive\Desktop\finding-lanes\Drive_log\IMG\left_2021_04_08_11_12_30_759.jpg, C:\Users\DHANANJAY\OneDrive\Desktop\finding-lanes\Drive_log\IMG\right_2021_04_08_11_12_30_759.jpg,0,1,0,30.19033
C:\Users\DHANANJAY\OneDrive\Desktop\finding-lanes\Drive_log\IMG\center_2021_04_08_11_12_30_861.jpg, C:\Users\DHANANJAY\OneDrive\Desktop\finding-lanes\Drive_log\IMG\left_2021_04_08_11_12_30_861.jpg, C:\Users\DHANANJAY\OneDrive\Desktop\finding-lanes\Drive_log\IMG\right_2021_04_08_11_12_30_861.jpg,0,1,0,30.1903
C:\Users\DHANANJAY\OneDrive\Desktop\finding-lanes\Drive_log\IMG\center_2021_04_08_11_12_30_968.jpg, C:\Users\DHANANJAY\OneDrive\Desktop\finding-lanes\Drive_log\IMG\left_2021_04_08_11_12_30_968.jpg, C:\Users\DHANANJAY\OneDrive\Desktop\finding-lanes\Drive_log\IMG\right_2021_04_08_11_12_30_968.jpg,0,1,0,30.19027
